Age,Potential,Value_Raw,Wage_Raw,Value_Numeric,Wage_Numeric,Height_cm,Weight_kg,Crossing,Finishing,Heading_accuracy,Short_passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_passing,Ball_control,Acceleration,Sprint_speed,Agility,Reactions,Balance,Shot_power,Jumping,Stamina,Strength,Long_shots,Aggression,Interceptions,Vision,Penalties,Composure,Standing_tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Positions_CAM,Positions_CB,Positions_CDM,Positions_CF,Positions_CM,Positions_GK,Positions_LAM,Positions_LB,Positions_LCB,Positions_LCM,Positions_LDM,Positions_LM,Positions_LS,Positions_LW,Positions_LWB,Positions_RAM,Positions_RB,Positions_RCB,Positions_RCM,Positions_RDM,Positions_RES,Positions_RF,Positions_RM,Positions_RS,Positions_RW,Positions_RWB,Positions_ST,Preferred_Foot_Left,Preferred_Foot_Right
22.0,67.0,143,48,450000.0,2000.0,178.0,73.0,59.0,47.0,48.0,48.0,50.0,67.0,45.0,40.0,51.0,64.0,68.0,68.0,62.0,40.0,68.0,62.0,34.0,54.0,59.0,48.0,36.0,24.0,53.0,60.0,47.0,34.0,12.0,14.0,10.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,70.0,3,85,1300000.0,5000.0,176.0,71.0,67.0,64.0,51.0,64.0,60.0,71.0,66.0,59.0,60.0,70.0,76.0,69.0,77.0,62.0,75.0,68.0,53.0,55.0,61.0,63.0,66.0,55.0,67.0,66.0,67.0,58.0,9.0,6.0,13.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,67.0,167,30,550000.0,1000.0,179.0,68.0,60.0,28.0,58.0,60.0,38.0,58.0,50.0,38.0,58.0,59.0,69.0,70.0,72.0,58.0,73.0,48.0,63.0,63.0,55.0,30.0,58.0,57.0,50.0,35.0,56.0,57.0,10.0,10.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,74.0,96,36,3600000.0,22000.0,192.0,86.0,43.0,50.0,68.0,75.0,43.0,64.0,53.0,70.0,77.0,71.0,61.0,71.0,65.0,76.0,55.0,77.0,78.0,77.0,82.0,67.0,74.0,77.0,70.0,41.0,70.0,69.0,12.0,12.0,13.0,7.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,70.0,138,99,425000.0,0.0,183.0,78.0,12.0,8.0,17.0,29.0,5.0,9.0,13.0,12.0,24.0,12.0,29.0,26.0,28.0,42.0,26.0,44.0,55.0,26.0,61.0,6.0,25.0,25.0,38.0,16.0,37.0,15.0,59.0,59.0,58.0,57.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,69.0,196,30,775000.0,1000.0,172.0,57.0,61.0,56.0,46.0,58.0,44.0,54.0,51.0,41.0,54.0,56.0,76.0,76.0,71.0,54.0,81.0,57.0,50.0,72.0,41.0,55.0,54.0,53.0,58.0,38.0,59.0,61.0,11.0,6.0,8.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17.0,84.0,8,12,1800000.0,13000.0,186.0,78.0,52.0,63.0,64.0,64.0,61.0,66.0,60.0,58.0,54.0,63.0,74.0,77.0,70.0,62.0,67.0,63.0,75.0,73.0,68.0,61.0,60.0,24.0,60.0,63.0,65.0,21.0,12.0,10.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25.0,75.0,91,27,3100000.0,18000.0,178.0,75.0,52.0,74.0,68.0,70.0,69.0,73.0,59.0,55.0,46.0,75.0,78.0,77.0,73.0,65.0,74.0,73.0,78.0,72.0,69.0,69.0,34.0,14.0,58.0,68.0,66.0,19.0,15.0,6.0,14.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18.0,75.0,167,6,550000.0,11000.0,180.0,70.0,51.0,23.0,64.0,65.0,45.0,32.0,42.0,40.0,52.0,58.0,68.0,65.0,66.0,59.0,61.0,42.0,67.0,62.0,58.0,33.0,43.0,62.0,61.0,31.0,60.0,63.0,11.0,9.0,12.0,9.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,81.0,38,83,16500000.0,58000.0,190.0,88.0,49.0,44.0,78.0,76.0,35.0,69.0,52.0,41.0,72.0,72.0,70.0,79.0,54.0,77.0,55.0,60.0,79.0,54.0,81.0,45.0,73.0,80.0,58.0,52.0,78.0,80.0,7.0,13.0,11.0,8.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,53.0,175,73,60000.0,0.0,188.0,80.0,12.0,6.0,15.0,23.0,9.0,7.0,13.0,10.0,15.0,13.0,32.0,29.0,27.0,42.0,57.0,38.0,46.0,28.0,50.0,5.0,26.0,9.0,39.0,16.0,29.0,14.0,50.0,52.0,50.0,53.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,80.0,172,91,5000000.0,64000.0,178.0,74.0,60.0,66.0,76.0,73.0,61.0,72.0,62.0,48.0,70.0,73.0,64.0,69.0,70.0,76.0,74.0,59.0,79.0,73.0,70.0,65.0,87.0,71.0,72.0,45.0,69.0,75.0,11.0,11.0,13.0,9.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,75.0,169,49,575000.0,30000.0,179.0,70.0,62.0,68.0,50.0,57.0,57.0,63.0,48.0,49.0,49.0,65.0,68.0,65.0,64.0,41.0,69.0,76.0,52.0,39.0,48.0,50.0,36.0,22.0,50.0,61.0,53.0,36.0,9.0,13.0,6.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18.0,74.0,138,48,425000.0,2000.0,172.0,68.0,33.0,43.0,40.0,57.0,40.0,67.0,48.0,45.0,51.0,62.0,72.0,73.0,72.0,50.0,82.0,52.0,46.0,57.0,48.0,35.0,41.0,30.0,55.0,49.0,55.0,30.0,13.0,11.0,15.0,15.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,74.0,90,98,2000000.0,6000.0,177.0,73.0,64.0,61.0,44.0,65.0,60.0,71.0,71.0,51.0,63.0,69.0,62.0,68.0,67.0,65.0,70.0,68.0,48.0,68.0,51.0,62.0,46.0,29.0,70.0,55.0,69.0,37.0,8.0,13.0,7.0,12.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27.0,79.0,45,77,17000000.0,53000.0,176.0,79.0,78.0,71.0,50.0,77.0,63.0,82.0,79.0,48.0,72.0,79.0,85.0,78.0,84.0,75.0,85.0,77.0,75.0,83.0,74.0,73.0,74.0,77.0,76.0,60.0,77.0,79.0,12.0,8.0,7.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,80.0,48,113,18000000.0,80000.0,195.0,96.0,66.0,61.0,74.0,81.0,51.0,75.0,72.0,51.0,78.0,78.0,54.0,65.0,47.0,77.0,33.0,78.0,81.0,81.0,89.0,60.0,76.0,75.0,76.0,54.0,78.0,76.0,14.0,9.0,10.0,8.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,73.0,118,48,375000.0,2000.0,184.0,85.0,44.0,46.0,38.0,56.0,39.0,66.0,48.0,46.0,49.0,58.0,73.0,72.0,78.0,50.0,53.0,54.0,62.0,34.0,73.0,39.0,43.0,23.0,52.0,46.0,53.0,29.0,10.0,11.0,13.0,8.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,59.0,30,92,140000.0,0.0,184.0,80.0,26.0,17.0,44.0,29.0,27.0,23.0,31.0,26.0,30.0,32.0,63.0,63.0,44.0,49.0,57.0,42.0,66.0,64.0,65.0,21.0,51.0,53.0,28.0,34.0,43.0,62.0,5.0,9.0,6.0,11.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,67.0,143,73,450000.0,0.0,175.0,70.0,59.0,54.0,45.0,56.0,51.0,61.0,53.0,42.0,50.0,60.0,70.0,71.0,71.0,44.0,84.0,60.0,42.0,45.0,37.0,46.0,30.0,22.0,52.0,55.0,51.0,36.0,6.0,12.0,5.0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31.0,72.0,9,12,1900000.0,13000.0,182.0,74.0,67.0,65.0,55.0,76.0,57.0,71.0,60.0,63.0,72.0,74.0,72.0,74.0,76.0,71.0,74.0,74.0,68.0,75.0,63.0,70.0,71.0,72.0,71.0,63.0,73.0,72.0,15.0,16.0,13.0,7.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,85.0,119,2,37000000.0,105000.0,173.0,69.0,87.0,68.0,69.0,80.0,64.0,80.0,85.0,78.0,78.0,81.0,78.0,78.0,80.0,80.0,71.0,84.0,77.0,91.0,68.0,75.0,75.0,78.0,80.0,66.0,79.0,79.0,15.0,7.0,14.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
21.0,78.0,54,85,2100000.0,5000.0,188.0,75.0,44.0,40.0,64.0,67.0,52.0,64.0,50.0,38.0,60.0,67.0,61.0,67.0,67.0,62.0,54.0,59.0,63.0,70.0,71.0,34.0,74.0,61.0,44.0,41.0,66.0,70.0,8.0,8.0,10.0,11.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,76.0,197,39,7000000.0,24000.0,178.0,72.0,69.0,76.0,66.0,74.0,71.0,78.0,69.0,65.0,66.0,78.0,74.0,75.0,77.0,77.0,76.0,77.0,75.0,86.0,69.0,73.0,72.0,54.0,75.0,62.0,78.0,59.0,12.0,7.0,8.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
22.0,81.0,197,43,7000000.0,26000.0,183.0,75.0,64.0,68.0,64.0,75.0,56.0,73.0,73.0,62.0,68.0,75.0,72.0,68.0,75.0,72.0,67.0,69.0,74.0,63.0,69.0,62.0,70.0,26.0,75.0,44.0,69.0,45.0,9.0,13.0,10.0,7.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,75.0,92,49,3200000.0,30000.0,182.0,72.0,63.0,69.0,57.0,63.0,64.0,78.0,61.0,55.0,55.0,72.0,88.0,90.0,82.0,67.0,69.0,69.0,78.0,70.0,70.0,62.0,39.0,12.0,61.0,59.0,68.0,21.0,7.0,9.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,75.0,0,0,0.0,0.0,182.0,71.0,50.0,42.0,64.0,58.0,47.0,51.0,42.0,46.0,56.0,57.0,63.0,64.0,61.0,62.0,51.0,48.0,73.0,73.0,73.0,42.0,67.0,64.0,56.0,41.0,55.0,62.0,12.0,10.0,6.0,9.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,66.0,73,61,230000.0,3000.0,193.0,88.0,14.0,5.0,11.0,20.0,6.0,8.0,11.0,12.0,15.0,14.0,23.0,22.0,32.0,40.0,22.0,39.0,43.0,25.0,50.0,5.0,28.0,10.0,30.0,15.0,23.0,12.0,56.0,55.0,52.0,50.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,78.0,197,44,7000000.0,27000.0,190.0,90.0,72.0,58.0,68.0,74.0,38.0,75.0,60.0,42.0,65.0,73.0,83.0,90.0,67.0,72.0,68.0,70.0,87.0,78.0,84.0,66.0,70.0,70.0,68.0,36.0,68.0,72.0,12.0,13.0,14.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,70.0,203,73,850000.0,0.0,184.0,76.0,39.0,48.0,60.0,63.0,37.0,55.0,39.0,40.0,60.0,60.0,63.0,70.0,57.0,61.0,64.0,51.0,68.0,61.0,68.0,40.0,60.0,60.0,55.0,44.0,56.0,62.0,8.0,7.0,6.0,7.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,73.0,79,48,250000.0,2000.0,179.0,70.0,45.0,49.0,50.0,69.0,46.0,57.0,51.0,48.0,67.0,60.0,66.0,60.0,58.0,56.0,61.0,49.0,55.0,47.0,56.0,44.0,40.0,25.0,60.0,57.0,58.0,52.0,7.0,5.0,10.0,10.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,61.0,84,30,275000.0,1000.0,184.0,75.0,44.0,35.0,58.0,65.0,43.0,53.0,52.0,52.0,63.0,58.0,57.0,58.0,57.0,62.0,63.0,48.0,66.0,71.0,70.0,42.0,52.0,62.0,51.0,51.0,64.0,57.0,6.0,6.0,15.0,13.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,63.0,101,73,300000.0,0.0,180.0,74.0,51.0,40.0,52.0,53.0,35.0,57.0,55.0,61.0,52.0,54.0,71.0,66.0,63.0,49.0,66.0,60.0,62.0,62.0,58.0,39.0,54.0,51.0,47.0,49.0,48.0,58.0,7.0,9.0,6.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,81.0,198,37,8500000.0,23000.0,177.0,71.0,72.0,70.0,40.0,75.0,57.0,79.0,72.0,66.0,71.0,71.0,85.0,77.0,84.0,70.0,85.0,64.0,67.0,74.0,69.0,60.0,57.0,33.0,77.0,53.0,74.0,42.0,11.0,11.0,11.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,67.0,113,72,350000.0,4000.0,178.0,74.0,53.0,43.0,44.0,51.0,41.0,56.0,51.0,39.0,48.0,59.0,78.0,77.0,71.0,45.0,73.0,54.0,52.0,59.0,53.0,40.0,44.0,24.0,55.0,50.0,53.0,29.0,15.0,12.0,6.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,81.0,219,32,9000000.0,20000.0,186.0,78.0,59.0,76.0,74.0,70.0,65.0,72.0,59.0,46.0,62.0,76.0,76.0,85.0,65.0,76.0,72.0,78.0,86.0,85.0,78.0,67.0,78.0,55.0,69.0,72.0,70.0,56.0,12.0,13.0,5.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35.0,78.0,182,64,6000000.0,42000.0,185.0,85.0,55.0,79.0,77.0,75.0,76.0,76.0,70.0,58.0,57.0,77.0,68.0,68.0,68.0,77.0,75.0,82.0,81.0,67.0,72.0,74.0,73.0,40.0,71.0,88.0,76.0,33.0,6.0,8.0,15.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
21.0,80.0,154,27,5500000.0,18000.0,185.0,73.0,63.0,68.0,49.0,75.0,66.0,75.0,66.0,69.0,67.0,74.0,67.0,68.0,77.0,71.0,69.0,67.0,61.0,69.0,63.0,60.0,48.0,31.0,74.0,63.0,69.0,36.0,9.0,5.0,15.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,83.0,86,120,28500000.0,86000.0,190.0,89.0,35.0,29.0,77.0,71.0,28.0,66.0,45.0,26.0,72.0,69.0,82.0,93.0,64.0,82.0,56.0,75.0,85.0,77.0,84.0,37.0,81.0,83.0,55.0,38.0,75.0,82.0,14.0,7.0,12.0,12.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,84.0,110,8,34500000.0,125000.0,190.0,88.0,57.0,82.0,81.0,75.0,80.0,78.0,79.0,89.0,60.0,79.0,76.0,79.0,68.0,82.0,53.0,84.0,92.0,74.0,86.0,81.0,80.0,24.0,70.0,84.0,78.0,26.0,5.0,15.0,6.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
21.0,79.0,8,65,1800000.0,43000.0,175.0,67.0,57.0,63.0,38.0,60.0,50.0,72.0,45.0,39.0,55.0,70.0,81.0,75.0,82.0,49.0,76.0,61.0,49.0,57.0,43.0,40.0,31.0,22.0,62.0,64.0,58.0,30.0,14.0,14.0,14.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32.0,66.0,174,98,600000.0,6000.0,180.0,75.0,66.0,30.0,55.0,65.0,25.0,62.0,64.0,42.0,63.0,63.0,67.0,67.0,66.0,62.0,74.0,61.0,70.0,70.0,71.0,44.0,63.0,64.0,61.0,35.0,62.0,64.0,10.0,7.0,8.0,14.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,67.0,161,111,525000.0,7000.0,172.0,66.0,62.0,65.0,44.0,62.0,51.0,67.0,47.0,46.0,60.0,61.0,74.0,68.0,66.0,58.0,75.0,72.0,46.0,69.0,42.0,43.0,32.0,21.0,46.0,63.0,52.0,30.0,8.0,9.0,7.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,72.0,5,72,1500000.0,4000.0,171.0,63.0,68.0,61.0,49.0,64.0,51.0,71.0,54.0,40.0,56.0,71.0,80.0,76.0,67.0,66.0,84.0,75.0,58.0,74.0,47.0,51.0,44.0,22.0,49.0,60.0,48.0,33.0,9.0,10.0,14.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,71.0,2,105,1200000.0,0.0,185.0,75.0,59.0,54.0,61.0,63.0,32.0,66.0,40.0,35.0,60.0,64.0,71.0,73.0,72.0,63.0,77.0,53.0,77.0,72.0,74.0,37.0,60.0,58.0,54.0,34.0,57.0,64.0,7.0,5.0,9.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,84.0,154,15,5500000.0,14000.0,180.0,73.0,70.0,43.0,58.0,68.0,36.0,68.0,62.0,27.0,62.0,69.0,76.0,75.0,71.0,68.0,71.0,82.0,72.0,91.0,65.0,40.0,63.0,66.0,48.0,41.0,57.0,69.0,5.0,6.0,12.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25.0,68.0,178,48,625000.0,2000.0,185.0,72.0,60.0,33.0,65.0,61.0,27.0,59.0,38.0,32.0,57.0,61.0,69.0,71.0,69.0,53.0,69.0,47.0,71.0,69.0,65.0,32.0,63.0,59.0,55.0,46.0,55.0,65.0,9.0,13.0,6.0,13.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,79.0,153,36,4000000.0,22000.0,183.0,76.0,71.0,52.0,63.0,66.0,53.0,71.0,70.0,35.0,62.0,66.0,89.0,84.0,77.0,67.0,75.0,61.0,80.0,75.0,66.0,50.0,68.0,62.0,60.0,39.0,59.0,69.0,15.0,11.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,76.0,4,72,1400000.0,4000.0,173.0,69.0,58.0,58.0,42.0,64.0,64.0,69.0,67.0,60.0,50.0,67.0,78.0,74.0,81.0,58.0,81.0,65.0,55.0,56.0,51.0,51.0,42.0,30.0,57.0,59.0,68.0,38.0,9.0,7.0,7.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
36.0,73.0,53,50,1000000.0,31000.0,185.0,85.0,71.0,72.0,67.0,72.0,69.0,78.0,76.0,60.0,70.0,75.0,71.0,73.0,76.0,69.0,75.0,81.0,76.0,66.0,88.0,75.0,61.0,23.0,73.0,70.0,80.0,53.0,6.0,10.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
